state,date,previous_day_admission_adult_covid_confirmed,previous_day_admission_pediatric_covid_confirmed
NC,2020-05-10,NA,NA
ND,2020-05-10,NA,NA
NE,2020-05-10,NA,NA
NH,2020-05-10,NA,NA
NJ,2020-05-10,NA,NA
NM,2020-05-10,NA,NA
NV,2020-05-10,NA,NA
NY,2020-05-10,0,0
OH,2020-05-10,NA,NA
OK,2020-05-10,NA,NA
OR,2020-05-10,NA,NA
PA,2020-05-10,NA,NA
PR,2020-05-10,NA,NA
RI,2020-05-10,NA,NA
SC,2020-05-10,NA,NA
SD,2020-05-10,NA,NA
TN,2020-05-10,NA,NA
TX,2020-05-10,NA,NA
UT,2020-05-10,NA,NA
VA,2020-05-10,NA,NA
VI,2020-05-10,NA,NA
VT,2020-05-10,NA,NA
WA,2020-05-10,NA,NA
WI,2020-05-10,NA,NA
WV,2020-05-10,NA,NA
WY,2020-05-10,NA,NA
AK,2020-05-09,NA,NA
AL,2020-05-09,NA,NA
AR,2020-05-09,NA,NA
AZ,2020-05-09,27,NA
CA,2020-05-09,NA,NA
CO,2020-05-09,NA,NA
CT,2020-05-09,NA,NA
DC,2020-05-09,NA,NA
DE,2020-05-09,NA,NA
FL,2020-05-09,NA,NA
GA,2020-05-09,NA,NA
HI,2020-05-09,0,NA
IA,2020-05-09,6,NA
ID,2020-05-09,NA,NA
IL,2020-05-09,NA,NA
IN,2020-05-09,NA,NA
KS,2020-05-09,NA,NA
KY,2020-05-09,NA,NA
LA,2020-05-09,49,NA
MA,2020-05-09,NA,NA
MD,2020-05-09,NA,NA
ME,2020-05-09,NA,NA
MI,2020-05-09,NA,NA
MN,2020-05-09,NA,NA
MO,2020-05-09,NA,NA
MS,2020-05-09,NA,NA
MT,2020-05-09,NA,NA
NC,2020-05-09,NA,NA
ND,2020-05-09,NA,NA
NE,2020-05-09,NA,NA
NH,2020-05-09,NA,NA
NJ,2020-05-09,NA,NA
NM,2020-05-09,NA,NA
NV,2020-05-09,NA,NA
NY,2020-05-09,0,0
OH,2020-05-09,NA,NA
OK,2020-05-09,NA,NA
OR,2020-05-09,NA,NA
PA,2020-05-09,NA,NA
PR,2020-05-09,NA,NA
RI,2020-05-09,NA,NA
SC,2020-05-09,NA,NA
SD,2020-05-09,NA,NA
TN,2020-05-09,NA,NA
TX,2020-05-09,NA,NA
UT,2020-05-09,NA,NA
VA,2020-05-09,NA,NA
VI,2020-05-09,NA,NA
VT,2020-05-09,NA,NA
WA,2020-05-09,NA,NA
WI,2020-05-09,NA,NA
WV,2020-05-09,NA,NA
WY,2020-05-09,NA,NA
AK,2020-05-08,NA,NA
AL,2020-05-08,NA,NA
AR,2020-05-08,NA,NA
AZ,2020-05-08,38,NA
CA,2020-05-08,NA,NA
CO,2020-05-08,NA,NA
CT,2020-05-08,NA,NA
DC,2020-05-08,NA,NA
DE,2020-05-08,NA,NA
FL,2020-05-08,NA,NA
GA,2020-05-08,NA,NA
HI,2020-05-08,0,NA
IA,2020-05-08,7,NA
ID,2020-05-08,NA,NA
IL,2020-05-08,NA,NA
IN,2020-05-08,NA,NA
KS,2020-05-08,NA,NA
KY,2020-05-08,NA,NA
LA,2020-05-08,29,NA
MA,2020-05-08,NA,NA
MD,2020-05-08,NA,NA
ME,2020-05-08,NA,NA
MI,2020-05-08,NA,NA
MN,2020-05-08,NA,NA
MO,2020-05-08,NA,NA
MS,2020-05-08,NA,NA
MT,2020-05-08,NA,NA
NC,2020-05-08,NA,NA
ND,2020-05-08,NA,NA
NE,2020-05-08,NA,NA
NH,2020-05-08,NA,NA
NJ,2020-05-08,NA,NA
NM,2020-05-08,NA,NA
NV,2020-05-08,NA,NA
NY,2020-05-08,0,0
OH,2020-05-08,NA,NA
OK,2020-05-08,NA,NA
OR,2020-05-08,NA,NA
PA,2020-05-08,NA,NA
PR,2020-05-08,NA,NA
RI,2020-05-08,NA,NA
SC,2020-05-08,NA,NA
SD,2020-05-08,NA,NA
TN,2020-05-08,NA,NA
TX,2020-05-08,NA,NA
UT,2020-05-08,NA,NA
VA,2020-05-08,NA,NA
VI,2020-05-08,NA,NA
VT,2020-05-08,NA,NA
WA,2020-05-08,NA,NA
WI,2020-05-08,NA,NA
WV,2020-05-08,NA,NA
WY,2020-05-08,NA,NA
AK,2020-05-07,NA,NA
AL,2020-05-07,NA,NA
AR,2020-05-07,NA,NA
AZ,2020-05-07,13,NA
CA,2020-05-07,NA,NA
CO,2020-05-07,NA,NA
CT,2020-05-07,NA,NA
DC,2020-05-07,NA,NA
DE,2020-05-07,NA,NA
FL,2020-05-07,NA,NA
GA,2020-05-07,NA,NA
HI,2020-05-07,1,NA
IA,2020-05-07,11,NA
ID,2020-05-07,NA,NA
IL,2020-05-07,NA,NA
IN,2020-05-07,NA,NA
KS,2020-05-07,NA,NA
KY,2020-05-07,NA,NA
LA,2020-05-07,36,NA
MA,2020-05-07,NA,NA
MD,2020-05-07,NA,NA
ME,2020-05-07,NA,NA
MI,2020-05-07,NA,NA
MN,2020-05-07,NA,NA
MO,2020-05-07,NA,NA
MS,2020-05-07,NA,NA
MT,2020-05-07,NA,NA
NC,2020-05-07,NA,NA
ND,2020-05-07,NA,NA
NE,2020-05-07,NA,NA
NH,2020-05-07,NA,NA
NJ,2020-05-07,NA,NA
NM,2020-05-07,NA,NA
NV,2020-05-07,NA,NA
NY,2020-05-07,1,0
OH,2020-05-07,NA,NA
OK,2020-05-07,NA,NA
OR,2020-05-07,NA,NA
PA,2020-05-07,NA,NA
PR,2020-05-07,NA,NA
RI,2020-05-07,NA,NA
SC,2020-05-07,NA,NA
SD,2020-05-07,NA,NA
TN,2020-05-07,NA,NA
TX,2020-05-07,NA,NA
UT,2020-05-07,NA,NA
VA,2020-05-07,NA,NA
VI,2020-05-07,NA,NA
VT,2020-05-07,NA,NA
WA,2020-05-07,NA,NA
WI,2020-05-07,NA,NA
WV,2020-05-07,NA,NA
WY,2020-05-07,NA,NA
AK,2020-05-06,NA,NA
AL,2020-05-06,NA,NA
AR,2020-05-06,NA,NA
AZ,2020-05-06,15,NA
CA,2020-05-06,NA,NA
CO,2020-05-06,NA,NA
CT,2020-05-06,NA,NA
DC,2020-05-06,NA,NA
DE,2020-05-06,NA,NA
FL,2020-05-06,NA,NA
GA,2020-05-06,NA,NA
HI,2020-05-06,0,NA
IA,2020-05-06,12,NA
ID,2020-05-06,NA,NA
IL,2020-05-06,NA,NA
IN,2020-05-06,NA,NA
KS,2020-05-06,NA,NA
KY,2020-05-06,NA,NA
LA,2020-05-06,0,NA
MA,2020-05-06,NA,NA
MD,2020-05-06,NA,NA
ME,2020-05-06,NA,NA
MI,2020-05-06,NA,NA
MN,2020-05-06,NA,NA
MO,2020-05-06,NA,NA
MS,2020-05-06,NA,NA
MT,2020-05-06,NA,NA
NC,2020-05-06,NA,NA
ND,2020-05-06,NA,NA
NE,2020-05-06,NA,NA
NH,2020-05-06,NA,NA
NJ,2020-05-06,NA,NA
NM,2020-05-06,NA,NA
NV,2020-05-06,NA,NA
NY,2020-05-06,0,0
OH,2020-05-06,NA,NA
OK,2020-05-06,NA,NA
OR,2020-05-06,NA,NA
PA,2020-05-06,NA,NA
PR,2020-05-06,NA,NA
RI,2020-05-06,NA,NA
SC,2020-05-06,NA,NA
SD,2020-05-06,NA,NA
TN,2020-05-06,NA,NA
TX,2020-05-06,NA,NA
UT,2020-05-06,NA,NA
VA,2020-05-06,NA,NA
VI,2020-05-06,NA,NA
VT,2020-05-06,NA,NA
WA,2020-05-06,NA,NA
WI,2020-05-06,NA,NA
WV,2020-05-06,NA,NA
WY,2020-05-06,NA,NA
AK,2020-05-05,NA,NA
AL,2020-05-05,NA,NA
AR,2020-05-05,NA,NA
AZ,2020-05-05,21,NA
CA,2020-05-05,NA,NA
CO,2020-05-05,NA,NA
CT,2020-05-05,NA,NA
DC,2020-05-05,NA,NA
DE,2020-05-05,NA,NA
FL,2020-05-05,NA,NA
GA,2020-05-05,NA,NA
HI,2020-05-05,0,NA
IA,2020-05-05,4,NA
ID,2020-05-05,NA,NA
IL,2020-05-05,NA,NA
IN,2020-05-05,NA,NA
KS,2020-05-05,NA,NA
KY,2020-05-05,NA,NA
LA,2020-05-05,41,NA
MA,2020-05-05,NA,NA
MD,2020-05-05,NA,NA
ME,2020-05-05,NA,NA
MI,2020-05-05,NA,NA
MN,2020-05-05,NA,NA
MO,2020-05-05,NA,NA
MS,2020-05-05,NA,NA
MT,2020-05-05,NA,NA
NC,2020-05-05,NA,NA
ND,2020-05-05,NA,NA
NE,2020-05-05,NA,NA
NH,2020-05-05,NA,NA
NJ,2020-05-05,NA,NA
NM,2020-05-05,NA,NA
NV,2020-05-05,NA,NA
NY,2020-05-05,0,0
OH,2020-05-05,NA,NA
OK,2020-05-05,NA,NA
OR,2020-05-05,NA,NA
PA,2020-05-05,NA,NA
PR,2020-05-05,NA,NA
RI,2020-05-05,NA,NA
SC,2020-05-05,NA,NA
SD,2020-05-05,NA,NA
TN,2020-05-05,NA,NA
TX,2020-05-05,NA,NA
UT,2020-05-05,NA,NA
VA,2020-05-05,NA,NA
VI,2020-05-05,NA,NA
VT,2020-05-05,NA,NA
WA,2020-05-05,NA,NA
WI,2020-05-05,NA,NA
WV,2020-05-05,NA,NA
WY,2020-05-05,NA,NA
AK,2020-05-04,NA,NA
AL,2020-05-04,NA,NA
AR,2020-05-04,NA,NA
AZ,2020-05-04,20,NA
CA,2020-05-04,NA,NA
CO,2020-05-04,NA,NA
CT,2020-05-04,NA,NA
DC,2020-05-04,NA,NA
DE,2020-05-04,NA,NA
FL,2020-05-04,NA,NA
GA,2020-05-04,NA,NA
HI,2020-05-04,0,NA
IA,2020-05-04,7,NA
ID,2020-05-04,NA,NA
IL,2020-05-04,NA,NA
IN,2020-05-04,NA,NA
KS,2020-05-04,NA,NA
KY,2020-05-04,NA,NA
LA,2020-05-04,49,NA
MA,2020-05-04,NA,NA
MD,2020-05-04,NA,NA
ME,2020-05-04,NA,NA
MI,2020-05-04,NA,NA
MN,2020-05-04,NA,NA
MO,2020-05-04,NA,NA
MS,2020-05-04,NA,NA
MT,2020-05-04,NA,NA
NC,2020-05-04,NA,NA
ND,2020-05-04,NA,NA
NE,2020-05-04,NA,NA
NH,2020-05-04,NA,NA
NJ,2020-05-04,NA,NA
NM,2020-05-04,NA,NA
NV,2020-05-04,NA,NA
NY,2020-05-04,0,0
OH,2020-05-04,NA,NA
OK,2020-05-04,NA,NA
OR,2020-05-04,NA,NA
PA,2020-05-04,NA,NA
PR,2020-05-04,NA,NA
RI,2020-05-04,NA,NA
SC,2020-05-04,NA,NA
SD,2020-05-04,NA,NA
TN,2020-05-04,NA,NA
TX,2020-05-04,NA,NA
UT,2020-05-04,NA,NA
VA,2020-05-04,NA,NA
VI,2020-05-04,NA,NA
VT,2020-05-04,NA,NA
WA,2020-05-04,NA,NA
WI,2020-05-04,NA,NA
WV,2020-05-04,NA,NA
WY,2020-05-04,NA,NA
AK,2020-05-03,NA,NA
AL,2020-05-03,NA,NA
AR,2020-05-03,NA,NA
AZ,2020-05-03,27,NA
CA,2020-05-03,NA,NA
CO,2020-05-03,NA,NA
CT,2020-05-03,NA,NA
DC,2020-05-03,NA,NA
DE,2020-05-03,NA,NA
FL,2020-05-03,NA,NA
GA,2020-05-03,NA,NA
HI,2020-05-03,0,NA
IA,2020-05-03,8,NA
ID,2020-05-03,NA,NA
IL,2020-05-03,NA,NA
IN,2020-05-03,NA,NA
KS,2020-05-03,NA,NA
KY,2020-05-03,NA,NA
LA,2020-05-03,47,NA
MA,2020-05-03,NA,NA
MD,2020-05-03,NA,NA
ME,2020-05-03,NA,NA
MI,2020-05-03,NA,NA
MN,2020-05-03,NA,NA
MO,2020-05-03,NA,NA
MS,2020-05-03,NA,NA
MT,2020-05-03,NA,NA
NC,2020-05-03,NA,NA
ND,2020-05-03,NA,NA
NE,2020-05-03,NA,NA
NH,2020-05-03,NA,NA
NJ,2020-05-03,NA,NA
NM,2020-05-03,NA,NA
NV,2020-05-03,NA,NA
NY,2020-05-03,0,0
OH,2020-05-03,NA,NA
OK,2020-05-03,NA,NA
OR,2020-05-03,NA,NA
PA,2020-05-03,NA,NA
PR,2020-05-03,NA,NA
RI,2020-05-03,NA,NA
SC,2020-05-03,NA,NA
SD,2020-05-03,NA,NA
TN,2020-05-03,NA,NA
TX,2020-05-03,NA,NA
UT,2020-05-03,NA,NA
VA,2020-05-03,NA,NA
VI,2020-05-03,NA,NA
VT,2020-05-03,NA,NA
WA,2020-05-03,NA,NA
WI,2020-05-03,NA,NA
WV,2020-05-03,NA,NA
WY,2020-05-03,NA,NA
AK,2020-05-02,NA,NA
AL,2020-05-02,NA,NA
AR,2020-05-02,NA,NA
AZ,2020-05-02,28,NA
CA,2020-05-02,NA,NA
CO,2020-05-02,NA,NA
CT,2020-05-02,NA,NA
DC,2020-05-02,NA,NA
DE,2020-05-02,NA,NA
FL,2020-05-02,NA,NA
GA,2020-05-02,NA,NA
HI,2020-05-02,0,NA
IA,2020-05-02,8,NA
ID,2020-05-02,NA,NA
IL,2020-05-02,NA,NA
IN,2020-05-02,NA,NA
KS,2020-05-02,NA,NA
KY,2020-05-02,NA,NA
LA,2020-05-02,66,NA
MA,2020-05-02,NA,NA
MD,2020-05-02,NA,NA
ME,2020-05-02,NA,NA
MI,2020-05-02,NA,NA
MN,2020-05-02,NA,NA
MO,2020-05-02,NA,NA
MS,2020-05-02,NA,NA
MT,2020-05-02,NA,NA
NC,2020-05-02,NA,NA
ND,2020-05-02,NA,NA
NE,2020-05-02,NA,NA
NH,2020-05-02,NA,NA
NJ,2020-05-02,NA,NA
NM,2020-05-02,NA,NA
NV,2020-05-02,NA,NA
NY,2020-05-02,0,0
OH,2020-05-02,NA,NA
OK,2020-05-02,NA,NA
OR,2020-05-02,NA,NA
PA,2020-05-02,NA,NA
PR,2020-05-02,NA,NA
RI,2020-05-02,NA,NA
SC,2020-05-02,NA,NA
SD,2020-05-02,NA,NA
TN,2020-05-02,NA,NA
TX,2020-05-02,NA,NA
UT,2020-05-02,NA,NA
VA,2020-05-02,NA,NA
VI,2020-05-02,NA,NA
VT,2020-05-02,NA,NA
WA,2020-05-02,NA,NA
WI,2020-05-02,NA,NA
WV,2020-05-02,NA,NA
WY,2020-05-02,NA,NA
AK,2020-05-01,NA,NA
AL,2020-05-01,NA,NA
AR,2020-05-01,NA,NA
AZ,2020-05-01,30,NA
CA,2020-05-01,NA,NA
CO,2020-05-01,NA,NA
CT,2020-05-01,NA,NA
DC,2020-05-01,NA,NA
DE,2020-05-01,NA,NA
FL,2020-05-01,NA,NA
GA,2020-05-01,NA,NA
HI,2020-05-01,0,NA
IA,2020-05-01,NA,NA
ID,2020-05-01,NA,NA
IL,2020-05-01,NA,NA
IN,2020-05-01,NA,NA
KS,2020-05-01,NA,NA
KY,2020-05-01,NA,NA
LA,2020-05-01,69,NA
MA,2020-05-01,NA,NA
MD,2020-05-01,NA,NA
ME,2020-05-01,NA,NA
MI,2020-05-01,NA,NA
MN,2020-05-01,NA,NA
MO,2020-05-01,NA,NA
MS,2020-05-01,NA,NA
MT,2020-05-01,NA,NA
NC,2020-05-01,NA,NA
ND,2020-05-01,NA,NA
NE,2020-05-01,NA,NA
NH,2020-05-01,NA,NA
NJ,2020-05-01,NA,NA
NM,2020-05-01,NA,NA
NV,2020-05-01,NA,NA
NY,2020-05-01,0,0
OH,2020-05-01,NA,NA
OK,2020-05-01,NA,NA
OR,2020-05-01,NA,NA
PA,2020-05-01,NA,NA
PR,2020-05-01,NA,NA
RI,2020-05-01,NA,NA
SC,2020-05-01,NA,NA
SD,2020-05-01,NA,NA
TN,2020-05-01,NA,NA
TX,2020-05-01,NA,NA
UT,2020-05-01,NA,NA
VA,2020-05-01,NA,NA
VI,2020-05-01,NA,NA
VT,2020-05-01,NA,NA
WA,2020-05-01,NA,NA
WI,2020-05-01,NA,NA
WV,2020-05-01,NA,NA
WY,2020-05-01,NA,NA
AK,2020-04-30,NA,NA
AL,2020-04-30,NA,NA
AR,2020-04-30,NA,NA
AZ,2020-04-30,36,NA
CA,2020-04-30,NA,NA
CO,2020-04-30,NA,NA
CT,2020-04-30,NA,NA
DC,2020-04-30,NA,NA
DE,2020-04-30,NA,NA
FL,2020-04-30,NA,NA
GA,2020-04-30,NA,NA
HI,2020-04-30,0,NA
IA,2020-04-30,NA,NA
ID,2020-04-30,NA,NA
IL,2020-04-30,NA,NA
IN,2020-04-30,NA,NA
KS,2020-04-30,NA,NA
KY,2020-04-30,NA,NA
LA,2020-04-30,73,NA
MA,2020-04-30,NA,NA
MD,2020-04-30,NA,NA
ME,2020-04-30,NA,NA
MI,2020-04-30,NA,NA
MN,2020-04-30,NA,NA
MO,2020-04-30,NA,NA
MS,2020-04-30,NA,NA
MT,2020-04-30,NA,NA
NC,2020-04-30,NA,NA
ND,2020-04-30,NA,NA
NE,2020-04-30,NA,NA
NH,2020-04-30,NA,NA
NJ,2020-04-30,NA,NA
NM,2020-04-30,NA,NA
NV,2020-04-30,NA,NA
NY,2020-04-30,0,0
OH,2020-04-30,NA,NA
OK,2020-04-30,NA,NA
OR,2020-04-30,NA,NA
PA,2020-04-30,NA,NA
PR,2020-04-30,NA,NA
RI,2020-04-30,NA,NA
SC,2020-04-30,NA,NA
SD,2020-04-30,NA,NA
TN,2020-04-30,NA,NA
TX,2020-04-30,NA,NA
UT,2020-04-30,NA,NA
VA,2020-04-30,NA,NA
VI,2020-04-30,NA,NA
VT,2020-04-30,NA,NA
WA,2020-04-30,NA,NA
WI,2020-04-30,NA,NA
WV,2020-04-30,NA,NA
WY,2020-04-30,NA,NA
AK,2020-04-29,NA,NA
AL,2020-04-29,NA,NA
AR,2020-04-29,NA,NA
AZ,2020-04-29,10,NA
CA,2020-04-29,NA,NA
CO,2020-04-29,NA,NA
CT,2020-04-29,NA,NA
DC,2020-04-29,NA,NA
DE,2020-04-29,NA,NA
FL,2020-04-29,NA,NA
GA,2020-04-29,NA,NA
HI,2020-04-29,0,NA
IA,2020-04-29,NA,NA
ID,2020-04-29,NA,NA
IL,2020-04-29,NA,NA
IN,2020-04-29,NA,NA
KS,2020-04-29,NA,NA
KY,2020-04-29,NA,NA
LA,2020-04-29,58,NA
MA,2020-04-29,NA,NA
MD,2020-04-29,NA,NA
ME,2020-04-29,NA,NA
MI,2020-04-29,NA,NA
MN,2020-04-29,NA,NA
MO,2020-04-29,NA,NA
MS,2020-04-29,NA,NA
MT,2020-04-29,NA,NA
NC,2020-04-29,NA,NA
ND,2020-04-29,NA,NA
NE,2020-04-29,NA,NA
NH,2020-04-29,NA,NA
NJ,2020-04-29,NA,NA
NM,2020-04-29,NA,NA
NV,2020-04-29,NA,NA
NY,2020-04-29,0,0
OH,2020-04-29,NA,NA
OK,2020-04-29,NA,NA
OR,2020-04-29,NA,NA
PA,2020-04-29,NA,NA
PR,2020-04-29,NA,NA
RI,2020-04-29,NA,NA
SC,2020-04-29,NA,NA
SD,2020-04-29,NA,NA
TN,2020-04-29,NA,NA
TX,2020-04-29,NA,NA
UT,2020-04-29,NA,NA
VA,2020-04-29,NA,NA
VI,2020-04-29,NA,NA
VT,2020-04-29,NA,NA
WA,2020-04-29,NA,NA
WI,2020-04-29,NA,NA
WV,2020-04-29,NA,NA
WY,2020-04-29,NA,NA
AK,2020-04-28,NA,NA
AL,2020-04-28,NA,NA
AR,2020-04-28,NA,NA
AZ,2020-04-28,NA,NA
CA,2020-04-28,NA,NA
CO,2020-04-28,NA,NA
CT,2020-04-28,NA,NA
DC,2020-04-28,NA,NA
DE,2020-04-28,NA,NA
FL,2020-04-28,NA,NA
GA,2020-04-28,NA,NA
HI,2020-04-28,0,NA
IA,2020-04-28,NA,NA
ID,2020-04-28,NA,NA
IL,2020-04-28,NA,NA
IN,2020-04-28,NA,NA
KS,2020-04-28,NA,NA
KY,2020-04-28,NA,NA
LA,2020-04-28,44,NA
MA,2020-04-28,NA,NA
MD,2020-04-28,NA,NA
ME,2020-04-28,NA,NA
MI,2020-04-28,NA,NA
MN,2020-04-28,NA,NA
MO,2020-04-28,NA,NA
MS,2020-04-28,NA,NA
MT,2020-04-28,NA,NA
NC,2020-04-28,NA,NA
ND,2020-04-28,NA,NA
NE,2020-04-28,NA,NA
NH,2020-04-28,NA,NA
NJ,2020-04-28,NA,NA
NM,2020-04-28,NA,NA
NV,2020-04-28,NA,NA
NY,2020-04-28,0,0
OH,2020-04-28,NA,NA
OK,2020-04-28,NA,NA
OR,2020-04-28,NA,NA
PA,2020-04-28,NA,NA
PR,2020-04-28,NA,NA
RI,2020-04-28,NA,NA
SC,2020-04-28,NA,NA
SD,2020-04-28,NA,NA
TN,2020-04-28,NA,NA
TX,2020-04-28,NA,NA
UT,2020-04-28,NA,NA
VA,2020-04-28,NA,NA
VI,2020-04-28,NA,NA
VT,2020-04-28,NA,NA
WA,2020-04-28,NA,NA
WI,2020-04-28,NA,NA
WV,2020-04-28,NA,NA
WY,2020-04-28,NA,NA
AK,2020-04-27,NA,NA
AL,2020-04-27,NA,NA
AR,2020-04-27,NA,NA
AZ,2020-04-27,NA,NA
CA,2020-04-27,NA,NA
CO,2020-04-27,NA,NA
CT,2020-04-27,NA,NA
DC,2020-04-27,NA,NA
DE,2020-04-27,NA,NA
FL,2020-04-27,NA,NA
GA,2020-04-27,NA,NA
HI,2020-04-27,0,NA
IA,2020-04-27,NA,NA
ID,2020-04-27,NA,NA
IL,2020-04-27,NA,NA
IN,2020-04-27,NA,NA
KS,2020-04-27,NA,NA
KY,2020-04-27,NA,NA
LA,2020-04-27,47,NA
MA,2020-04-27,NA,NA
MD,2020-04-27,NA,NA
ME,2020-04-27,NA,NA
MI,2020-04-27,NA,NA
MN,2020-04-27,NA,NA
MO,2020-04-27,NA,NA
MS,2020-04-27,NA,NA
MT,2020-04-27,NA,NA
NC,2020-04-27,NA,NA
ND,2020-04-27,NA,NA
NE,2020-04-27,NA,NA
NH,2020-04-27,NA,NA
NJ,2020-04-27,NA,NA
NM,2020-04-27,NA,NA
NV,2020-04-27,NA,NA
NY,2020-04-27,1,0
OH,2020-04-27,NA,NA
OK,2020-04-27,NA,NA
OR,2020-04-27,NA,NA
PA,2020-04-27,NA,NA
PR,2020-04-27,NA,NA
RI,2020-04-27,NA,NA
SC,2020-04-27,NA,NA
SD,2020-04-27,NA,NA
TN,2020-04-27,NA,NA
TX,2020-04-27,NA,NA
UT,2020-04-27,NA,NA
VA,2020-04-27,NA,NA
VI,2020-04-27,NA,NA
VT,2020-04-27,NA,NA
WA,2020-04-27,NA,NA
WI,2020-04-27,NA,NA
WV,2020-04-27,NA,NA
WY,2020-04-27,NA,NA
AK,2020-04-26,NA,NA
AL,2020-04-26,NA,NA
AR,2020-04-26,NA,NA
AZ,2020-04-26,NA,NA
CA,2020-04-26,NA,NA
CO,2020-04-26,NA,NA
CT,2020-04-26,NA,NA
DC,2020-04-26,NA,NA
DE,2020-04-26,NA,NA
FL,2020-04-26,NA,NA
GA,2020-04-26,NA,NA
HI,2020-04-26,0,NA
IA,2020-04-26,NA,NA
ID,2020-04-26,NA,NA
IL,2020-04-26,NA,NA
IN,2020-04-26,NA,NA
KS,2020-04-26,NA,NA
KY,2020-04-26,NA,NA
LA,2020-04-26,41,NA
MA,2020-04-26,NA,NA
MD,2020-04-26,NA,NA
ME,2020-04-26,NA,NA
MI,2020-04-26,NA,NA
MN,2020-04-26,NA,NA
MO,2020-04-26,NA,NA
MS,2020-04-26,NA,NA
MT,2020-04-26,NA,NA
NC,2020-04-26,NA,NA
ND,2020-04-26,NA,NA
NE,2020-04-26,NA,NA
NH,2020-04-26,NA,NA
NJ,2020-04-26,NA,NA
NM,2020-04-26,NA,NA
NV,2020-04-26,NA,NA
NY,2020-04-26,0,0
OH,2020-04-26,NA,NA
OK,2020-04-26,NA,NA
OR,2020-04-26,NA,NA
PA,2020-04-26,NA,NA
PR,2020-04-26,NA,NA
RI,2020-04-26,NA,NA
SC,2020-04-26,NA,NA
SD,2020-04-26,NA,NA
TN,2020-04-26,NA,NA
TX,2020-04-26,NA,NA
UT,2020-04-26,NA,NA
VA,2020-04-26,NA,NA
VI,2020-04-26,NA,NA
VT,2020-04-26,NA,NA
WA,2020-04-26,NA,NA
WI,2020-04-26,NA,NA
WV,2020-04-26,NA,NA
WY,2020-04-26,NA,NA
AK,2020-04-25,NA,NA
AL,2020-04-25,NA,NA
AR,2020-04-25,NA,NA
AZ,2020-04-25,NA,NA
CA,2020-04-25,NA,NA
CO,2020-04-25,NA,NA
CT,2020-04-25,NA,NA
DC,2020-04-25,NA,NA
DE,2020-04-25,NA,NA
FL,2020-04-25,NA,NA
GA,2020-04-25,NA,NA
HI,2020-04-25,1,NA
IA,2020-04-25,NA,NA
ID,2020-04-25,NA,NA
IL,2020-04-25,NA,NA
IN,2020-04-25,NA,NA
KS,2020-04-25,NA,NA
KY,2020-04-25,NA,NA
LA,2020-04-25,64,NA
MA,2020-04-25,NA,NA
MD,2020-04-25,NA,NA
ME,2020-04-25,NA,NA
MI,2020-04-25,NA,NA
MN,2020-04-25,NA,NA
MO,2020-04-25,NA,NA
MS,2020-04-25,NA,NA
MT,2020-04-25,NA,NA
NC,2020-04-25,NA,NA
ND,2020-04-25,NA,NA
NE,2020-04-25,NA,NA
NH,2020-04-25,NA,NA
NJ,2020-04-25,NA,NA
NM,2020-04-25,NA,NA
NV,2020-04-25,NA,NA
NY,2020-04-25,0,0
OH,2020-04-25,NA,NA
OK,2020-04-25,NA,NA
OR,2020-04-25,NA,NA
PA,2020-04-25,NA,NA
PR,2020-04-25,NA,NA
RI,2020-04-25,NA,NA
SC,2020-04-25,NA,NA
SD,2020-04-25,NA,NA
TN,2020-04-25,NA,NA
TX,2020-04-25,NA,NA
UT,2020-04-25,NA,NA
VA,2020-04-25,NA,NA
VI,2020-04-25,NA,NA
VT,2020-04-25,NA,NA
WA,2020-04-25,NA,NA
WI,2020-04-25,NA,NA
WV,2020-04-25,NA,NA
WY,2020-04-25,NA,NA
AK,2020-04-24,NA,NA
AL,2020-04-24,NA,NA
AR,2020-04-24,NA,NA
AZ,2020-04-24,NA,NA
CA,2020-04-24,NA,NA
CO,2020-04-24,NA,NA
CT,2020-04-24,NA,NA
DC,2020-04-24,NA,NA
DE,2020-04-24,NA,NA
FL,2020-04-24,NA,NA
GA,2020-04-24,NA,NA
HI,2020-04-24,2,NA
IA,2020-04-24,NA,NA
ID,2020-04-24,NA,NA
IL,2020-04-24,NA,NA
IN,2020-04-24,NA,NA
KS,2020-04-24,NA,NA
KY,2020-04-24,NA,NA
LA,2020-04-24,66,NA
MA,2020-04-24,NA,NA
MD,2020-04-24,NA,NA
ME,2020-04-24,NA,NA
MI,2020-04-24,NA,NA
MN,2020-04-24,NA,NA
MO,2020-04-24,NA,NA
MS,2020-04-24,NA,NA
MT,2020-04-24,NA,NA
NC,2020-04-24,NA,NA
ND,2020-04-24,NA,NA
NE,2020-04-24,NA,NA
NH,2020-04-24,NA,NA
NJ,2020-04-24,NA,NA
NM,2020-04-24,NA,NA
NV,2020-04-24,NA,NA
NY,2020-04-24,NA,NA
OH,2020-04-24,NA,NA
OK,2020-04-24,NA,NA
OR,2020-04-24,NA,NA
PA,2020-04-24,NA,NA
PR,2020-04-24,NA,NA
RI,2020-04-24,NA,NA
SC,2020-04-24,NA,NA
SD,2020-04-24,NA,NA
TN,2020-04-24,NA,NA
TX,2020-04-24,NA,NA
UT,2020-04-24,NA,NA
VA,2020-04-24,NA,NA
VI,2020-04-24,NA,NA
VT,2020-04-24,NA,NA
WA,2020-04-24,NA,NA
WI,2020-04-24,NA,NA
WV,2020-04-24,NA,NA
WY,2020-04-24,NA,NA
AK,2020-04-23,NA,NA
